recipe_num|title|url|image|servings|prep_time|cook_time|total_time|n_reviews|avg_review
21151|Stir Fried Sesame Vegetables with Rice|https://www.allrecipes.com/recipe/21151/stir-fried-sesame-vegetables-with-rice/|https://images.media-allrecipes.com/userphotos/250x250/924860.jpg|4|10|25|35|111|4.47
70503|Ham and Wild Rice Quiche|https://www.allrecipes.com/recipe/70503/ham-and-wild-rice-quiche/|https://images.media-allrecipes.com/userphotos/4501467.jpg|6|15|75|100|74|4.621621621621622
258877|Sausage Egg Roll in Bowl|https://www.allrecipes.com/recipe/258877/sausage-egg-roll-in-bowl/|https://images.media-allrecipes.com/userphotos/4539450.jpg|6|15|12|27|24|4.75
263744|Easy Keto Korean Beef with Cauli Rice|https://www.allrecipes.com/recipe/263744/easy-keto-korean-beef-with-cauli-rice/|https://images.media-allrecipes.com/userphotos/560x315/5293809.jpg|4|10|10|20|22|4.45
228605|Mom's Teriyaki Sauce Marinade|https://www.allrecipes.com/recipe/228605/moms-teriyaki-sauce-marinade/|https://images.media-allrecipes.com/userphotos/560x315/3635758.jpg|12|10|None|10|19|4.26
261223|Homemade Teriyaki Sauce|https://www.allrecipes.com/recipe/261223/homemade-teriyaki-sauce/|https://images.media-allrecipes.com/userphotos/560x315/7573225.jpg|8|5|13|18|18|4.75
237639|Spicy Spanish-Style Rice |https://www.allrecipes.com/recipe/237639/spicy-spanish-style-rice/|https://images.media-allrecipes.com/userphotos/560x315/2327236.jpg|8|10|25|45|39|4.49
272494|Baked Fried Rice|https://www.allrecipes.com/recipe/272494/baked-fried-rice/|https://images.media-allrecipes.com/userphotos/560x315/6493028.jpg|6|20|40|70|16|4.7
221351|German Hamburgers (Frikadellen)|https://www.allrecipes.com/recipe/221351/german-hamburgers-frikadellen/|https://images.media-allrecipes.com/userphotos/2065105.jpg|4|20|10|40|39|4.384615384615385
90547|Shirazi Salad|https://www.allrecipes.com/recipe/90547/shirazi-salad/|https://images.media-allrecipes.com/userphotos/250x250/121111.jpg|6|15|None|15|36|4.17
16170|Greek Salad IV|https://www.allrecipes.com/recipe/16170/greek-salad-iv/|https://images.media-allrecipes.com/userphotos/250x250/223297.jpg|6|10|None|10|18|4.41
18870|Roast Leg of Lamb with Rosemary|https://www.allrecipes.com/recipe/18870/roast-leg-of-lamb-with-rosemary/|https://images.media-allrecipes.com/userphotos/560x315/1083281.jpg|10|15|80|1535|530|4.59
25311|Vegetarian Moussaka|https://www.allrecipes.com/recipe/25311/vegetarian-moussaka/|https://images.media-allrecipes.com/userphotos/560x315/14621.jpg|7|30|90|120|272|4.42
23722|Vegetarian Meatloaf with Vegetables|https://www.allrecipes.com/recipe/23722/vegetarian-meatloaf-with-vegetables/|https://images.media-allrecipes.com/userphotos/560x315/2121735.jpg|9|20|90|110|130|4.56
86602|Navratan Korma|https://www.allrecipes.com/recipe/86602/navratan-korma/|https://images.media-allrecipes.com/userphotos/560x315/7401200.jpg|4|10|25|35|97|4.51
19913|Thai Peanut Butter Sauce|https://www.allrecipes.com/recipe/19913/thai-peanut-butter-sauce/|https://images.media-allrecipes.com/userphotos/250x250/67370.jpg|8|5|None|5|60|4.21
128355|Shrimp and Peanut Butter Noodles|https://www.allrecipes.com/recipe/128355/shrimp-and-peanut-butter-noodles/|https://images.media-allrecipes.com/userphotos/560x315/4567263.jpg|4|2|10|12|54|4.38
21186|Vegetable Fried Rice|https://www.allrecipes.com/recipe/21186/vegetable-fried-rice/|https://images.media-allrecipes.com/userphotos/560x315/1114524.jpg|4|15|40|55|120|4.42
144479|Garlic Fried Rice|https://www.allrecipes.com/recipe/144479/garlic-fried-rice/|https://images.media-allrecipes.com/userphotos/250x250/100992.jpg|4|4|30|34|40|3.74
68640|Foreign Devil Fried Rice|https://www.allrecipes.com/recipe/68640/foreign-devil-fried-rice/|https://images.media-allrecipes.com/userphotos/462677.jpg|6|30|30|60|39|4.589743589743589
100814|Authentic Thai Coconut Soup|https://www.allrecipes.com/recipe/100814/authentic-thai-coconut-soup/|https://images.media-allrecipes.com/userphotos/560x315/3626443.jpg|8|15|25|40|76|4.63
75490|Shrimp and Sugar Snap Peas|https://www.allrecipes.com/recipe/75490/shrimp-and-sugar-snap-peas/|https://images.media-allrecipes.com/userphotos/560x315/961624.jpg|8|20|10|30|77|4.01
262717|Indian Chole Aloo Tikki|https://www.allrecipes.com/recipe/262717/indian-chole-aloo-tikki/|https://images.media-allrecipes.com/userphotos/560x315/5205125.jpg|4|20|50|70|22|4.44
14122|Green Chutney|https://www.allrecipes.com/recipe/14122/green-chutney/|https://images.media-allrecipes.com/userphotos/560x315/32810.jpg|4|15|None|15|35|4.66
17717|Easy Veggie Samosas|https://www.allrecipes.com/recipe/17717/easy-veggie-samosas/|https://images.media-allrecipes.com/userphotos/560x315/376248.jpg|9|20|25|45|29|4.11
75320|Spicy Peach Chutney|https://www.allrecipes.com/recipe/75320/spicy-peach-chutney/|https://images.media-allrecipes.com/userphotos/560x315/1039317.jpg|96|480|120|600|59|4.32
14898|Spicy Lentil Dip|https://www.allrecipes.com/recipe/14898/spicy-lentil-dip/|https://images.media-allrecipes.com/userphotos/250x250/768310.jpg|16|5|25|35|37|3.95
24180|Indian Relish|https://www.allrecipes.com/recipe/24180/indian-relish/|https://images.media-allrecipes.com/userphotos/250x250/86389.jpg|24|5|30|275|91|4.73
23595|Crispy Vegetable Pakoras|https://www.allrecipes.com/recipe/23595/crispy-vegetable-pakoras/|https://images.media-allrecipes.com/userphotos/560x315/1055227.jpg|6|15|10|25|83|4.58
14437|Raita|https://www.allrecipes.com/recipe/14437/raita/|https://images.media-allrecipes.com/userphotos/560x315/246501.jpg|4|15|None|45|55|4.11
20871|Samosas|https://www.allrecipes.com/recipe/20871/samosas/|https://images.media-allrecipes.com/userphotos/560x315/2681532.jpg|30|20|30|50|29|4.12
237027|Easy Baked Indian Samosas|https://www.allrecipes.com/recipe/237027/easy-baked-indian-samosas/|https://images.media-allrecipes.com/userphotos/560x315/3449161.jpg|16|30|40|100|29|4.54
135900|Mini Sweet Potato Samosas|https://www.allrecipes.com/recipe/135900/mini-sweet-potato-samosas/|https://images.media-allrecipes.com/userphotos/250x250/33360.jpg|4|20|25|45|23|3.96
230663|Bombay Chicken Wings|https://www.allrecipes.com/recipe/230663/bombay-chicken-wings/|https://images.media-allrecipes.com/userphotos/1011491.jpg|6|10|25|95|21|4.380952380952381
20312|Absolutely Perfect Palak Paneer|https://www.allrecipes.com/recipe/20312/absolutely-perfect-palak-paneer/|https://images.media-allrecipes.com/userphotos/560x315/38052.jpg|4|15|30|45|183|3.93
217333|Chicken Vindaloo|https://www.allrecipes.com/recipe/217333/chicken-vindaloo/|https://images.media-allrecipes.com/userphotos/707533.jpg|4|30|35|65|41|3.951219512195122
228446|Authentic Chicken Tikka Masala|https://www.allrecipes.com/recipe/228446/authentic-chicken-tikka-masala/|https://images.media-allrecipes.com/userphotos/1064912.jpg|4|20|55|195|236|4.627118644067797
212521|Shahi Paneer|https://www.allrecipes.com/recipe/212521/shahi-paneer/|https://images.media-allrecipes.com/userphotos/560x315/4484971.jpg|4|10|25|35|34|4.56
67767|Cholay (Curried Chickpeas)|https://www.allrecipes.com/recipe/67767/cholay-curried-chickpeas/|https://images.media-allrecipes.com/userphotos/250x250/18462.jpg|6|20|25|45|58|4.04
34974|Reshmi Kebab (Silken Kebabs)|https://www.allrecipes.com/recipe/34974/reshmi-kebab-silken-kebabs/|https://images.media-allrecipes.com/userphotos/58776.jpg|6|30|30|1440|20|4.4
68473|Chicken Korma II|https://www.allrecipes.com/recipe/68473/chicken-korma-ii/|https://images.media-allrecipes.com/userphotos/42948.jpg|4|20|40|60|286|4.353146853146853
213140|Keon's Slow Cooker Curry Chicken|https://www.allrecipes.com/recipe/213140/keons-slow-cooker-curry-chicken/|https://images.media-allrecipes.com/userphotos/2616445.jpg|4|20|185|205|284|4.288732394366197
205544|Indian Shrimp Curry|https://www.allrecipes.com/recipe/205544/indian-shrimp-curry/|https://images.media-allrecipes.com/userphotos/560x315/2306099.jpg|4|15|15|30|225|4.45
81111|Bangan ka Bhurta (Indian Eggplant)|https://www.allrecipes.com/recipe/81111/bangan-ka-bhurta-indian-eggplant/|https://images.media-allrecipes.com/userphotos/560x315/280150.jpg|4|15|15|35|26|4.0
189305|Indian Curried Barley Pilaf|https://www.allrecipes.com/recipe/189305/indian-curried-barley-pilaf/|https://images.media-allrecipes.com/userphotos/312109.jpg|6|5|50|55|101|4.405940594059406
216813|Simple Spiced Rice|https://www.allrecipes.com/recipe/216813/simple-spiced-rice/|https://images.media-allrecipes.com/userphotos/560x315/596069.jpg|8|5|25|30|23|4.38
64066|Indian Saag|https://www.allrecipes.com/recipe/64066/indian-saag/|https://images.media-allrecipes.com/userphotos/250x250/920522.jpg|6|30|20|50|85|3.98
103915|Aloo Gobi|https://www.allrecipes.com/recipe/103915/aloo-gobi/|https://images.media-allrecipes.com/userphotos/560x315/7667872.jpg|6|30|35|65|43|4.37
100118|Paneer (Home Made)|https://www.allrecipes.com/recipe/100118/paneer-home-made/|https://images.media-allrecipes.com/userphotos/560x315/5234506.jpg|4|120|20|140|22|4.11
105046|Cucumber Raita|https://www.allrecipes.com/recipe/105046/cucumber-raita/|https://images.media-allrecipes.com/userphotos/560x315/288199.jpg|12|15|None|195|96|4.31
93896|Indian Vegetable Bhaji|https://www.allrecipes.com/recipe/93896/indian-vegetable-bhaji/|https://images.media-allrecipes.com/userphotos/250x250/851956.jpg|6|15|40|55|35|4.23
24709|Indian Saffron Rice|https://www.allrecipes.com/recipe/24709/indian-saffron-rice/|https://images.media-allrecipes.com/userphotos/560x315/429153.jpg|6|5|20|25|112|4.39
105691|Indian-Style Rice with Cashews, Raisins and Turmeric|https://www.allrecipes.com/recipe/105691/indian-style-rice-with-cashews-raisins-and-turmeric/|https://images.media-allrecipes.com/userphotos/250x250/204362.jpg|6|5|22|27|98|4.62
46607|Easy Coconut Rice |https://www.allrecipes.com/recipe/46607/easy-coconut-rice/|https://images.media-allrecipes.com/userphotos/250x250/275574.jpg|8|5|30|35|83|3.67
38033|Curried Cumin Potatoes|https://www.allrecipes.com/recipe/38033/curried-cumin-potatoes/|https://images.media-allrecipes.com/userphotos/250x250/403961.jpg|8|15|20|35|67|4.02
59280|Saffron Rice|https://www.allrecipes.com/recipe/59280/saffron-rice/|https://images.media-allrecipes.com/userphotos/250x250/168768.jpg|6|15|45|60|77|4.11
160185|Easy Curried Cauliflower|https://www.allrecipes.com/recipe/160185/easy-curried-cauliflower/|https://images.media-allrecipes.com/userphotos/560x315/6353208.jpg|6|20|35|55|66|4.38
75087|Spicy Indian (Gujarati) Green Beans|https://www.allrecipes.com/recipe/75087/spicy-indian-gujarati-green-beans/|https://images.media-allrecipes.com/userphotos/250x250/219053.jpg|4|15|15|30|66|4.39
149027|Chole Saag|https://www.allrecipes.com/recipe/149027/chole-saag/|https://images.media-allrecipes.com/userphotos/560x315/51258.jpg|4|15|10|25|54|4.4
86278|Indian Carrots, Peas and Potatoes|https://www.allrecipes.com/recipe/86278/indian-carrots-peas-and-potatoes/|https://images.media-allrecipes.com/userphotos/250x250/626757.jpg|6|30|30|60|55|4.08
46372|Indian Chickpeas|https://www.allrecipes.com/recipe/46372/indian-chickpeas/|https://images.media-allrecipes.com/userphotos/560x315/5116299.jpg|6|25|20|45|50|4.55
86197|Potatoes Madras|https://www.allrecipes.com/recipe/86197/potatoes-madras/|https://images.media-allrecipes.com/userphotos/250x250/418770.jpg|4|30|30|60|42|4.45
158950|Kashmiri-Style Kidney Beans with Turnips|https://www.allrecipes.com/recipe/158950/kashmiri-style-kidney-beans-with-turnips/|https://images.media-allrecipes.com/userphotos/560x315/2145167.jpg|4|30|25|55|40|4.67
228957|Authentic Saag Paneer|https://www.allrecipes.com/recipe/228957/authentic-saag-paneer/|https://images.media-allrecipes.com/userphotos/560x315/4157894.jpg|4|15|45|60|82|4.6
236563|Delicious Chana Masala|https://www.allrecipes.com/recipe/236563/delicious-chana-masala/|https://images.media-allrecipes.com/userphotos/560x315/1107514.jpg|4|15|30|45|29|4.68
236534|Chana Masala (Chickpeas and Tomatoes)|https://www.allrecipes.com/recipe/236534/chana-masala-chickpeas-and-tomatoes/|https://images.media-allrecipes.com/userphotos/560x315/3353498.jpg|4|15|25|40|25|4.56
13059|Spicy Indian Dahl|https://www.allrecipes.com/recipe/13059/spicy-indian-dahl/|https://images.media-allrecipes.com/userphotos/560x315/490740.jpg|6|None|None|None|93|4.09
21459|Indian Dahl with Spinach|https://www.allrecipes.com/recipe/21459/indian-dahl-with-spinach/|https://images.media-allrecipes.com/userphotos/560x315/27971.jpg|4|10|30|40|171|4.15
151997|Alicia's Aloo Gobi|https://www.allrecipes.com/recipe/151997/alicias-aloo-gobi/|https://images.media-allrecipes.com/userphotos/560x315/7763300.jpg|4|10|80|90|154|4.44
52232|Aloo Matar|https://www.allrecipes.com/recipe/52232/aloo-matar/|https://images.media-allrecipes.com/userphotos/250x250/139146.jpg|4|15|30|45|101|4.22
81354|Potato Curry|https://www.allrecipes.com/recipe/81354/potato-curry/|https://images.media-allrecipes.com/userphotos/560x315/1114881.jpg|4|15|45|60|85|4.16
232493|Spinach and Tomato Dal (Indian Lentil Soup)|https://www.allrecipes.com/recipe/232493/spinach-and-tomato-dal-indian-lentil-soup/|https://images.media-allrecipes.com/userphotos/560x315/1043632.jpg|4|20|90|110|16|4.4
73833|Southern Fried Cabbage|https://www.allrecipes.com/recipe/73833/southern-fried-cabbage/|https://images.media-allrecipes.com/userphotos/560x315/4874581.jpg|6|5|10|15|494|4.65
126089|Garam Masala Spice Blend|https://www.allrecipes.com/recipe/126089/garam-masala-spice-blend/|https://images.media-allrecipes.com/userphotos/250x250/855817.jpg|20|15|2|17|22|4.69
23077|Spiced Eggplant Indian Style|https://www.allrecipes.com/recipe/23077/spiced-eggplant-indian-style/|https://images.media-allrecipes.com/userphotos/250x250/538912.jpg|4|10|30|40|22|3.85
23313|Tortilla Casserole|https://www.allrecipes.com/recipe/23313/tortilla-casserole/|https://images.media-allrecipes.com/userphotos/250x250/580927.jpg|12|20|60|620|49|4.18
88579|Toad in the Hole III|https://www.allrecipes.com/recipe/88579/toad-in-the-hole-iii/|https://images.media-allrecipes.com/userphotos/560x315/960245.jpg|4|10|40|50|39|3.88
230202|Homemade Pancake Mix|https://www.allrecipes.com/recipe/230202/homemade-pancake-mix/|https://images.media-allrecipes.com/userphotos/560x315/3831879.jpg|12|10|None|10|67|4.77
33387|Spicy Tomato Chutney|https://www.allrecipes.com/recipe/33387/spicy-tomato-chutney/|https://images.media-allrecipes.com/userphotos/560x315/1049320.jpg|32|20|40|60|15|4.33
105044|Lamb Tagine|https://www.allrecipes.com/recipe/105044/lamb-tagine/|https://images.media-allrecipes.com/userphotos/560x315/1106084.jpg|4|45|120|645|247|4.67
174437|Sweet Lamb Curry|https://www.allrecipes.com/recipe/174437/sweet-lamb-curry/|https://images.media-allrecipes.com/userphotos/560x315/4549827.jpg|6|30|90|120|27|4.79
165206|Curried Lamb|https://www.allrecipes.com/recipe/165206/curried-lamb/|https://images.media-allrecipes.com/userphotos/560x315/445536.jpg|6|20|105|125|21|4.08
220837|Moroccan Spicy Carrot Salad|https://www.allrecipes.com/recipe/220837/moroccan-spicy-carrot-salad/|https://images.media-allrecipes.com/userphotos/560x315/2292860.jpg|6|15|20|65|31|4.66
213255|Curried Pork Chops and Cauliflower with Basmati Rice|https://www.allrecipes.com/recipe/213255/curried-pork-chops-and-cauliflower-with-basmati-rice/|https://images.media-allrecipes.com/userphotos/560x315/1042986.jpg|4|20|40|60|31|4.37
22161|Basmati Rice|https://www.allrecipes.com/recipe/22161/basmati-rice/|https://images.media-allrecipes.com/userphotos/560x315/1025836.jpg|4|None|20|20|71|4.29
21003|Indian Vegetable Rice|https://www.allrecipes.com/recipe/21003/indian-vegetable-rice/|https://images.media-allrecipes.com/userphotos/560x315/3620638.jpg|2|10|40|50|49|4.03
107228|Indian Rice (Pulao)|https://www.allrecipes.com/recipe/107228/indian-rice-pulao/|https://images.media-allrecipes.com/userphotos/250x250/235465.jpg|16|30|40|70|22|4.14
13028|Italian Vegetable Soup|https://www.allrecipes.com/recipe/13028/italian-vegetable-soup/|https://images.media-allrecipes.com/userphotos/560x315/6441515.jpg|8|20|50|70|439|4.64
84706|Grandma's Polish Perogies|https://www.allrecipes.com/recipe/84706/grandmas-polish-perogies/|https://images.media-allrecipes.com/userphotos/560x315/3540617.jpg|20|120|None|120|358|4.69
60708|Jagerschnitzel|https://www.allrecipes.com/recipe/60708/jagerschnitzel/|https://images.media-allrecipes.com/userphotos/433.jpg|4|15|25|40|531|4.570621468926554
17897|Hungarian Mushroom Soup|https://www.allrecipes.com/recipe/17897/hungarian-mushroom-soup/|https://images.media-allrecipes.com/userphotos/560x315/8261.jpg|6|15|35|50|1682|4.74
57844|Arancini|https://www.allrecipes.com/recipe/57844/arancini/|https://images.media-allrecipes.com/userphotos/560x315/3555411.jpg|18|20|35|55|62|4.6
219174|Easy Butternut Squash Ravioli|https://www.allrecipes.com/recipe/219174/easy-butternut-squash-ravioli/|https://images.media-allrecipes.com/userphotos/560x315/5789457.jpg|6|30|10|40|131|4.41
38425|Dip For The Stars|https://www.allrecipes.com/recipe/38425/dip-for-the-stars/|https://images.media-allrecipes.com/userphotos/560x315/112973.jpg|30|20|None|80|324|4.73
20509|Best Ever Party Appetizer|https://www.allrecipes.com/recipe/20509/best-ever-party-appetizer/|https://images.media-allrecipes.com/userphotos/560x315/1025463.jpg|10|20|None|380|201|4.58
23938|Hoagie Dip|https://www.allrecipes.com/recipe/23938/hoagie-dip/|https://images.media-allrecipes.com/userphotos/250x250/69504.jpg|16|15|None|15|194|4.55
215619|Chicken Scallopini|https://www.allrecipes.com/recipe/215619/chicken-scallopini/|https://images.media-allrecipes.com/userphotos/928953.jpg|2|20|20|40|181|4.6187845303867405
239029|Beefy Italian Ramen Skillet|https://www.allrecipes.com/recipe/239029/beefy-italian-ramen-skillet/|https://images.media-allrecipes.com/userphotos/560x315/1457760.jpg|5|10|15|25|15|4.65
217292|Tagliatelle with Coriander Pesto|https://www.allrecipes.com/recipe/217292/tagliatelle-with-coriander-pesto/|https://images.media-allrecipes.com/userphotos/560x315/687377.jpg|4|15|10|25|15|4.0
8900|Prune and Olive Chicken|https://www.allrecipes.com/recipe/8900/prune-and-olive-chicken/|https://images.media-allrecipes.com/userphotos/560x315/964310.jpg|6|15|60|555|157|4.66
190797|Arugula Salad with Cannellini Beans|https://www.allrecipes.com/recipe/190797/arugula-salad-with-cannellini-beans/|https://images.media-allrecipes.com/userphotos/560x315/2053512.jpg|4|15|8|23|17|4.46
