recipe_num|category
214572|Moderate Effort
214572|1 to 3 Hours
214572|Hot Temperature
214572|Cinco de Mayo
214572|Spicy Flavor
214572|Savory Flavor
214572|Poultry
214572|Chicken
214572|Recipe Types
214572|Chicken Breasts
214572|Boneless Chicken Breasts
214572|Cheese [Ad Channel]
214572|Videos (Not Web Shows)
214572|Video Cookbook
214572|Canned Goods
214572|One Can
214572|Experienced
214572|Other Preparation Methods
214572|Stuffed
214572|ReynoldsFoil
214572|HVR Shaker Recipes
214572|World Cuisine
214572|Latin American
214572|Mexican
236375|Paleo
236375|World
219646|Vegetarian
219646|Mexican
219646|World
219646|Main
219646|Dinner
216814|Dinner
216814|Geographic
216814|Latin America
216814|South America
216814|Peru 
216814|Authentic Cuisine
216814|Leftovers
216814|Beef - Main Dishes Only [Ad Channel]
216814|Back to School
216814|Experienced
216814|Low Sodium
216814|Savory Flavor
216814|High Effort
216814|1 to 3 Hours
216814|Warm Temperature
216814|Meat
216814|Beef
216814|Eggs
216814|Ground Beef
216814|Healthy Kid Recipes
216814|Whole Grains
216814|Nuts
216814|Vegetable
216814|Peanuts
216814|Rice
216814|White Rice
216814|Recipe Types
216814|Appetizers and Snacks
216814|Main Dishes
216814|Stovetop
216814|Recipe Types
216814|Simmered
216814|Main Dishes
216814|Grain Main Dishes
216814|Family Fun
216814|Sales and Marketing Partners
216814|DMP Segments
216814|ReynoldsFoil
216814|Swanson's broth subs
216814|Tapas
216814|Experienced
216814|Back to School (Tyson)
216814|Appetizers and Snacks
216814|Tapas
142528|Quick Easy
142528|Lowfat
142528|World
42943|Family
42943|Beef
42943|World
42943|Main
42943|Dinner
55069|Dinner
55069|Geographic
55069|Latin America
55069|Central America
55069|Mexico
55069|Oven
55069|Baked
55069|Recipe Types
55069|Low Sodium
55069|Mexican [Ad Channel]
55069|DMP Segments
55069|ReynoldsFoil
55069|Localization Project
55069|ANZ ROD
55069|ANZ ROD Spring
55069|Chile Peppers
55069|Licensing
55069|Safeway
55069|Vegetable
55069|Meat Main Dishes
55069|Nightshade
55069|Pulled and Shredded Meat (Main Dish)
55069|Vegetable State
55069|Peppers
55069|Fresh Vegetables
55069|Main Dishes
55069|Meat
55069|Pork
55069|Aluminum Foil
55069|Experienced
55069|Gourmet
55069|90 Plus Minutes
55069|World Cuisine
55069|Latin American
55069|Mexican
17492|Heart Healthy
17492|Paleo
17492|Low Calorie
17492|Health
17492|Budget
17492|Vegetarian
17492|Quick Easy
17492|Side
17492|World
17492|Dinner
61727|Dairy Free
61727|Quick Easy
61727|Mexican
61727|World
70935|Mexican
70935|Beef
70935|World
70935|Main
8818|Dinner
8818|Inspired Cuisine
8818|Mexican Inspired
8818|Stovetop
8818|Sauteed
8818|Recipe Types
8818|High Fiber
8818|Poultry
8818|Chicken
8818|Tomato
8818|Mexican [Ad Channel]
8818|Chicken Breasts
8818|Sauvignon Blanc and Fume Blanc
8818|AR Photo
8818|ReynoldsSlowCooker
8818|Menus
8818|Top Recipes
8818|Spicy Flavor
8818|Licensing
8818|Safeway
8818|Videos (Not Web Shows)
8818|Video Cookbook
8818|Cheese
8818|Monterey Jack Cheese
8818|Geographic
8818|Latin America
8818|North America
8818|United States
8818|Southwest United States
8818|Arizona
8818|Main Dishes
8818|Tortilla Main Dishes
8818|Quesadillas
8818|Vegetable
8818|Nightshade
8818|Experienced
8818|Back to School
8818|DMP Segments
8818|Back to School (Tyson)
8818|World Cuisine
8818|Latin American
8818|Mexican
213700|Geographic
213700|Latin America
213700|Central America
213700|Mexico
213700|Recipe Types
213700|Authentic Cuisine
213700|Cheese [Ad Channel]
213700|Appliances
213700|Blender
213700|Main Dishes
213700|Poultry
213700|Aluminum Foil
213700|Vegetable
213700|Tortilla Main Dishes
213700|Chicken
213700|Nightshade
213700|Tomatillo
213700|Enchiladas
213700|Peppers
213700|Whole Chicken
213700|Family Fun
213700|ReynoldsFoil
213700|Spicy Flavor
213700|Chile Peppers
213700|Sales and Marketing Partners
213700|Videos (Not Web Shows)
213700|Video Cookbook
213700|Swanson's broth subs
213700|Experienced
213700|Moderate Effort
213700|30 Minutes to 1 Hour
213700|Hot Temperature
213700|Cinco de Mayo
213700|World Cuisine
213700|Latin American
213700|Mexican
214896|Geographic
214896|Latin America
214896|Central America
214896|Mexico
214896|Authentic Cuisine
214896|Soups, Stews, Chili [Ad Channel]
214896|Videos (Not Web Shows)
214896|Video Cookbook
214896|Moderate Effort
214896|Over 8 Hours
214896|Hot Temperature
214896|Meat
214896|Pork
214896|Pork Shoulder
214896|Spicy Flavor
214896|Soups and Stews
214896|Vegetable
214896|Nightshade
214896|Peppers
214896|Chile Peppers
214896|Recipe Types
214896|Soups and Stews
214896|Appliances
214896|Slow Cooker
214896|Experienced
214896|Recipe Types
214896|Soups
214896|Meat Soups
214896|Canned Goods
214896|One Can
214896|Experienced
214896|DMP Segments
214896|ReynoldsSlowCooker
214896|90 Plus Minutes
214896|Soups
214896| Stews and Chili
214896|Soup
214896|Pork Soup
223261|Cinco
223261|Mexican
223261|Holiday
223261|World
213701|Family
213701|Budget
213701|Mexican
213701|Beef
213701|World
213701|Main
213707|Vegetarian
213707|Mexican
213707|Side
213707|World
59900|Dinner
59900|Authentic Cuisine
59900|Geographic
59900|Latin America
59900|Central America
59900|Mexico
59900|Recipe Types
59900|Stovetop
59900|Boiled
59900|High Fiber
59900|Spicy Flavor
59900|Main Dishes
59900|Poultry
59900|Tortilla Main Dishes
59900|Chicken
59900|Enchiladas
59900|Mexican [Ad Channel]
59900|[Yahoo] Main Ingredient
59900|[Yahoo] Course/Meal
59900|[Yahoo] Cuisine
59900|[Yahoo] Occasion/Holiday
59900|[Yahoo] Provider
59900|[Yahoo] Taste & Texture
59900|[Yahoo] Cooking Method
59900|[Yahoo] Chicken
59900|[Yahoo] Dinner
59900|[Yahoo] Main Dish
59900|[Yahoo] Mexican
59900|[Yahoo] Cinco de Mayo
59900|[Yahoo] All Recipes
59900|[Yahoo] Savory
59900|[Yahoo] Meaty
59900|[Yahoo] Cheesy
59900|[Yahoo] Baking
59900|Sales and Marketing Partners
59900|AR Photo
59900|Allrecipes Magazine
59900|Allrecipes Magazine Logo
59900|ReynoldsFoil
59900|Ro-Tel (Bold Flavor)
59900|Summer
59900|Licensing
59900|Safeway
59900|Vegetable
59900|Nightshade
59900|Seasonings
59900|Herbs
59900|Cilantro
59900|Vegetable State
59900|Peppers
59900|Chile Peppers
59900|Fresh Vegetables
59900|Experienced
59900|World Cuisine
59900|Latin American
59900|Mexican
68837|Low Calorie
68837|Health
68837|Mexican
68837|Soup
68837|Beef
68837|Holiday
68837|World
34759|Mexican
34759|Beef
34759|Holiday
34759|World
34759|Main
34759|Dinner
70749|Mexican
70749|Breakfast
70749|World
70749|Main
26085|Budget
26085|Quick Easy
26085|Mexican
26085|Beef
26085|World
26085|Main
26085|Dinner
221433|Heart Healthy
221433|Cinco
221433|Mexican
221433|Side
221433|Holiday
221433|World
221433|Dinner
213706|Family
213706|Mexican
213706|Side
213706|World
214814|Dinner
214814|Geographic
214814|Latin America
214814|Central America
214814|Mexico
214814|Appliances
214814|Deep Fryer
214814|Recipe Types
214814|Authentic Cuisine
214814|Sales and Marketing Partners
214814|ReynoldsFoil
214814|Swanson's broth subs
214814|Chicken - Main Dishes Only [Ad Channel]
214814|Main Dishes
214814|High Effort
214814|30 Minutes to 1 Hour
214814|Casual Entertaining
214814|Hot Temperature
214814|Crispy and Crunchy Texture
214814|Cinco de Mayo
214814|Cheese
214814|Cheddar Cheese
214814|Savory Flavor
214814|Tortilla Main Dishes
214814|Poultry
214814|Chicken
214814|Chicken Breasts
214814|Baked Goods
214814|Boneless Chicken Breasts
214814|Tortillas
214814|Quick and Easy
214814|Taquitos
214814|Experienced
214814|Low-Potassium
214814|Seasonings
214814|Seasoning Mixes
214814|Taco Seasoning
214814|Stovetop
214814|Deep Fried
214814|Family Fun
214814|Budget Conscious
214814|Experienced
214814|World Cuisine
214814|Latin American
214814|Mexican
23936|Quick Easy
23936|Mexican
23936|Appetizer
23936|World
88328|Low Calorie
88328|Quick Easy
88328|Mexican
88328|Lowfat
88328|Appetizer
88328|World
241546|Appetizers and Snacks
241546|5 to 30 Minutes
241546|Casual Entertaining
241546|Cheese
241546|Nachos
241546|Poultry
241546|Chicken
241546|Chicken Breasts
241546|Boneless Chicken Breasts
241546|Prepared Food
241546|Appetizers/Snacks [Ad Channel]
241546|Snacks and Chips
241546|Snack
241546|Inspired Cuisine
241546|Mexican Inspired
241546|Stovetop
241546|Recipe Types
241546|Simmered
241546|Party (generic)
241546|NASCAR
241546|Messy Recipe
241546|Dippable [Sponsor]
241546|Experienced
241546|Appetizers and Snacks
241546|Cheese
241546|Nachos
20894|Recipe Types
20894|Dinner
20894|Test Term : Main Dish
20894|Inspired Cuisine
20894|Mexican Inspired
20894|Main Dishes
20894|Oven
20894|Baked
20894|Legumes
20894|Spicy Flavor
20894|Poultry
20894|Chicken
20894|Seasonings
20894|Seasoning Mixes
20894|Chili Spices
20894|High Fiber
20894|Poultry
20894|Chicken
20894|Chicken Breasts
20894|Mexican [Ad Channel]
20894|Sales and Marketing Partners
20894|Licensing
20894|Bush's Beans
20894|Safeway
20894|Poultry Main Dishes
20894|Family Fun
20894|Swanson's broth subs
20894|Experienced
20894|World Cuisine
20894|Latin American
20894|Mexican
262261|Family
262261|Budget
262261|Casserole
262261|Mexican
262261|Beef
262261|World
262261|Main
262261|Dinner
17952|Recipe Types
17952|Dinner
17952|Inspired Cuisine
17952|Mexican Inspired
17952|Main Dishes
17952|Stovetop
17952|Boiled
17952|Buffet and Potluck
17952|Potluck
17952|Cheese
17952|Leftovers
17952|Cheese
17952|Whole Grains
17952|Vegetable
17952|Poultry
17952|Chicken
17952|Chicken Breasts
17952|Rice
17952|Whole Grains
17952|Rice
17952|Mexican [Ad Channel]
17952|Casserole Main Dishes
17952|ReynoldsFoil
17952|Sales and Marketing Partners
17952|Kraft
17952|Kraft Homestyle Family Favorites
17952|Licensing
17952|Safeway
17952|Videos (Not Web Shows)
17952|Video Cookbook
17952|Monterey Jack Cheese
17952|Comfort Food
17952|Canned Goods
17952|Two Cans
17952|Experienced
17952|World Cuisine
17952|Latin American
17952|Mexican
16731|Recipe Types
16731|Dinner
16731|Test Term : Main Dish
16731|Inspired Cuisine
16731|Mexican Inspired
16731|Main Dishes
16731|Stovetop
16731|Boiled
16731|Cheese
16731|Spicy Flavor
16731|Tortilla Main Dishes
16731|Poultry
16731|Chicken
16731|Enchiladas
16731|Cheese
16731|Poultry
16731|Seasonings
16731|Chicken
16731|Chicken Breasts
16731|Tortilla Main Dishes
16731|Enchiladas
16731|Mexican [Ad Channel]
16731|Sales and Marketing Partners
16731|Licensing
16731|ReynoldsFoil
16731|Kraft
16731|Kraft Homestyle Family Favorites
16731|Safeway
16731|Cottage Cheese
16731|Seasoning Mixes
16731|Taco Seasoning
16731|Canned Goods
16731|Two Cans
16731|Experienced
16731|World Cuisine
16731|Latin American
16731|Mexican
22737|Recipe Types
22737|Dinner
22737|Test Term : Main Dish
22737|Inspired Cuisine
22737|Mexican Inspired
22737|Main Dishes
22737|Oven
22737|Baked
22737|30 Minutes to 1 Hour
22737|Cheese
22737|Spicy Flavor
22737|Tortilla Main Dishes
22737|Poultry
22737|Chicken
22737|Enchiladas
22737|Leftovers
22737|Cheese
22737|Poultry
22737|Chicken
22737|Chicken Breasts
22737|Casserole Main Dishes
22737|Tortilla Main Dishes
22737|Enchiladas
22737|Mexican [Ad Channel]
22737|Sales and Marketing Partners
22737|Menus
22737|Licensing
22737|ReynoldsFoil
22737|Top Recipes
22737|Kraft
22737|Kraft Homestyle Family Favorites
22737|Safeway
22737|Cheddar Cheese
22737|Budget Conscious
22737|Comfort Food
22737|Canned Goods
22737|Two Cans
22737|Experienced
22737|World Cuisine
22737|Latin American
22737|Mexican
70404|Mexican
70404|Beef
70404|World
70404|Main
231764|Vegan
231764|Vegetarian
231764|Side
231764|World
231764|Dinner
235734|Heart Healthy
235734|Family
235734|Budget
235734|Quick Easy
235734|Mexican
235734|Side
235734|World
235734|Dinner
18339|Budget
18339|Mexican
18339|Side
18339|World
18339|Dinner
160697|Heart Healthy
160697|Health
160697|Entertaining
160697|Mexican
160697|Side
160697|World
160697|Dinner
236701|Family
236701|Side
236701|World
200765|Paleo
200765|Health
200765|Mexican
200765|Side
200765|World
18907|Gluten Free
18907|Budget
18907|Quick Easy
18907|Mexican
18907|Side
18907|World
18907|Dinner
41460|Family
41460|Mexican
41460|Side
41460|World
41460|Dinner
74856|Budget
74856|Quick Easy
74856|Casserole
74856|Mexican
74856|Side
74856|World
14090|Gluten Free
14090|Vegan
14090|Dairy Free
14090|Low Calorie
14090|Family
14090|Vegetarian
14090|Mexican
14090|Side
14090|World
14090|Dinner
169474|Heart Healthy
169474|Low Calorie
169474|Family
169474|Budget
169474|Vegetarian
169474|Mexican
169474|Side
169474|World
169474|Dinner
169253|Budget
169253|Mexican
169253|Pasta
169253|Side
169253|World
75633|Weight Loss
75633|Low Calorie
75633|Health
75633|Mexican
75633|Lowfat
75633|Side
75633|World
14270|Mexican
14270|Salad
14270|World
142611|Weight Loss
142611|Diabetic
142611|Paleo
142611|Low Calorie
142611|Health
142611|Entertaining
142611|Cinco
142611|Mexican
142611|Lowfat
142611|Salad
142611|Holiday
142611|World
143123|Lunch
143123|Inspired Cuisine
143123|Mexican Inspired
143123|Salads
143123|Oven
143123|Baked
143123|Experienced
143123|Low Effort
143123|30 Minutes to 1 Hour
143123|Crispy and Crunchy Texture
143123|Cinco de Mayo
143123|Vegetable
143123|Poultry
143123|Chicken
143123|Greens
143123|Spinach
143123|Green Salad
143123|Chicken Breasts
143123|Sour and Tangy Flavor
143123|Boneless Chicken Breasts
143123|Mexican [Ad Channel]
143123|Recipe Types
143123|Salads
143123|Bean Salad
143123|Licensing
143123|Bush's Beans
143123|Buffet and Potluck
143123|Canned Goods
143123|Vegetable
143123|Seasonings
143123|Vegetable State
143123|Frozen Vegetables
143123|Seasoning Mixes
143123|Taco Seasoning
143123|Two Cans
143123|Experienced
143123|Salad
143123|Green Salads
143123|Spinach Salad
88219|Recipe Types
88219|Test Term : Main Dish
88219|Inspired Cuisine
88219|Mexican Inspired
88219|Main Dishes
88219|Salads
88219|Stovetop
88219|Deep Fried
88219|Vegetable
88219|Spicy Flavor
88219|Poultry
88219|Chicken
88219|Nightshade
88219|Chicken Salad (Creamy)
88219|Peppers
88219|Chicken - Main Dishes Only [Ad Channel]
88219|Cold Temperature
88219|Vegetable
88219|Nightshade
88219|Vegetable State
88219|Peppers
88219|Chile Peppers
88219|Tortilla Main Dishes
88219|Canned Vegetables
88219|Chicken Salad (Creamy)
88219|Experienced
88219|Buffet and Potluck
88219|Tostadas
88219|5 to 30 Minutes
88219|Salad
19960|Paleo
19960|Mexican
19960|Salad
19960|Lowcarb
19960|World
70285|Mexican
70285|Salad
70285|World
20390|Mexican
20390|Salad
20390|World
16099|Gluten Free
16099|Dairy Free
16099|Vegetarian
16099|Mexican
16099|Salad
16099|World
16099|Dinner
20666|Mexican
20666|Salad
20666|Lowcarb
20666|World
62147|Vegetarian
62147|Mexican
62147|Salad
62147|Pasta
62147|World
245186|Budget
245186|Mexican
245186|Beef
245186|World
245186|Main
245186|Dinner
229057|Dinner
229057|Main Dishes
229057|Stovetop
229057|1 to 3 Hours
229057|Casual Entertaining
229057|Meat
229057|Pork
229057|Pork Shoulder
229057|Tortilla Main Dishes
229057|Burritos
229057|Recipe Types
229057|Simmered
229057|Mexican [Ad Channel]
229057|ToH replacement
229057|Inspired Cuisine
229057|Mexican Inspired
229057|Seasonings
229057|Seasoning Mixes
229057|Taco Seasoning
229057|Messy Recipe
229057|Canned Goods
229057|Three Cans
229057|Experienced
229057|DMP Segments
229057|90 Plus Minutes
229057|World Cuisine
229057|Latin American
229057|Mexican
76429|Family
76429|Vegetarian
76429|Casserole
76429|Mexican
76429|World
76429|Main
76429|Dinner
191080|One Two
191080|Budget
191080|Quick Easy
191080|Mexican
191080|World
191080|Main
85720|Budget
85720|Vegetarian
85720|Quick Easy
85720|Mexican
85720|Breakfast
85720|World
85720|Main
222013|Cinco
222013|Mexican
222013|Beef
222013|Holiday
222013|World
222013|Main
222013|Dinner
18880|Budget
18880|Mexican
18880|World
18880|Main
18880|Dinner
16530|Vegetarian
16530|Casserole
16530|Mexican
16530|World
16530|Main
16530|Dinner
17220|Dinner
17220|Test Term : Main Dish
17220|Inspired Cuisine
17220|Mexican Inspired
17220|Cheese
17220|Whole Grains
17220|Spicy Flavor
17220|Poultry
17220|Chicken
17220|Leftovers
17220|Rice
17220|High Fiber
17220|Cheese
17220|Whole Grains
17220|Vegetable
17220|Rice
17220|Mexican [Ad Channel]
17220|Licensing
17220|Safeway
17220|Cheddar Cheese
17220|Poultry Main Dishes
17220|Main Dishes
17220|Tortilla Main Dishes
17220|Burritos
17220|Recipe Types
17220|Messy Recipe
17220|Experienced
17220|World Cuisine
17220|Latin American
17220|Mexican
21368|Breakfast
21368|Test Term : Main Dish
21368|Inspired Cuisine
21368|Mexican Inspired
21368|Main Dishes
21368|Beginner
21368|30 Minutes to 1 Hour
21368|Cheese
21368|Legumes
21368|Bacon (Pork)
21368|Tortilla Main Dishes
21368|Burritos
21368|Recipe Types
21368|High Fiber
21368|Breakfast/Brunch [Ad Channel]
21368|Quick and Easy
21368|Budget Conscious
21368|Messy Recipe
21368|Canned Goods
21368|Licensing
21368|ReynoldsFoil
21368|Bush's Beans
21368|Cheese
21368|Meat
21368|Cheddar Cheese
21368|Egg Dishes
21368|Egg Burritos and Wraps
21368|Aluminum Foil
21368|Pork
21368|Bacon (Pork)
21368|One Can
21368|Breakfast and Brunch
21368|Eggs
21368|Breakfast Burritos
85875|Vegetarian
85875|Easter
85875|Mexican
85875|Holiday
85875|World
85875|Main
85875|Dinner
137576|Entertaining
137576|Budget
137576|Mexican
137576|Beef
137576|World
137576|Main
137576|Dinner
54235|Vegetarian
54235|Mexican
54235|World
54235|Main
54235|Dinner
214583|Breakfast
214583|Inspired Cuisine
214583|Mexican Inspired
214583|Main Dishes
214583|Stovetop
214583|Sauteed
214583|Experienced
214583|Moderate Effort
214583|1 to 3 Hours
214583|Hot Temperature
214583|Meat
214583|Pork
214583|Pork Sausage
214583|Savory Flavor
214583|Egg Dishes
214583|Tortilla Main Dishes
214583|Burritos
214583|Recipe Types
214583|Baked Goods
214583|Eggs
214583|Make Ahead of Time
214583|Tortillas
214583|Cheese [Ad Channel]
214583|Egg Dishes
214583|Egg Burritos and Wraps
214583|Back to School
214583|Seasonings
214583|Seasoning Mixes
214583|Taco Seasoning
214583|Messy Recipe
214583|Freezable
214583|Canned Goods
214583|One Can
214583|Experienced
214583|Allrecipes Magazine
214583|Allrecipes Magazine Logo
214583|DMP Segments
214583|ReynoldsFoil
214583|Back to School (Tyson)
214583|Breakfast and Brunch
214583|Eggs
214583|Breakfast Burritos
217018|Family
217018|Budget
217018|Vegetarian
217018|Quick Easy
217018|Casserole
217018|Mexican
217018|Breakfast
217018|World
217018|Main
214088|Cinco
214088|Mexican
214088|Holiday
214088|World
214088|Main
214088|Dinner
21148|Vegetarian
21148|Mexican
21148|World
21148|Main
21148|Dinner
47247|Vegetarian
47247|Casserole
47247|Mexican
47247|World
47247|Main
18795|Casserole
18795|Mexican
18795|Beef
18795|World
18795|Main
18795|Dinner
31045|Mexican
31045|Beef
31045|World
31045|Main
12115|Mexican
12115|World
12115|Main
12115|Dinner
125658|Dinner
125658|Inspired Cuisine
125658|Mexican Inspired
125658|Main Dishes
125658|Oven
125658|Stovetop
125658|Baked
125658|Pan Fried
125658|Sauteed
125658|Experienced
125658|Moderate Effort
125658|Bakeware
125658|Cookware by Type
125658|Casual Entertaining
125658|Hot Temperature
125658|Smooth and Creamy Texture
125658|Cinco de Mayo
125658|Theme Parties
125658|Cheese
125658|Vegetable
125658|Monterey Jack Cheese
125658|Spicy Flavor
125658|Savory Flavor
125658|Tortilla Main Dishes
125658|Poultry
125658|Chicken
125658|Nightshade
125658|Allium
125658|Onion
125658|Enchiladas
125658|Recipe Types
125658|Chicken Breasts
125658|Baked Goods
125658|Dairy
125658|Peppers
125658|Chile Peppers
125658|Simmered
125658|Sour Cream
